Datum,Uhrzeit,ADC,Rs_Ohm,PPM_CO2
2026-04-07,10:28:22,64,5993.8,592.93
2026-04-07,10:28:24,63,6095.2,566.0
2026-04-07,10:28:26,63,6095.2,566.0
2026-04-07,10:28:28,63,6095.2,566.0
2026-04-07,10:28:30,63,6095.2,566.0
2026-04-07,10:28:32,63,6095.2,566.0
2026-04-07,10:28:34,64,5993.8,592.93
2026-04-07,10:28:36,63,6095.2,566.0
2026-04-07,10:28:38,63,6095.2,566.0
2026-04-07,10:28:40,63,6095.2,566.0
2026-04-07,10:28:42,63,6095.2,566.0
2026-04-07,10:28:44,63,6095.2,566.0
2026-04-07,10:28:46,64,5993.8,592.93
2026-04-07,10:28:48,63,6095.2,566.0
2026-04-07,10:28:50,63,6095.2,566.0
2026-04-07,10:28:52,63,6095.2,566.0
2026-04-07,10:28:55,64,5993.8,592.93
2026-04-07,10:28:57,63,6095.2,566.0
2026-04-07,10:28:59,63,6095.2,566.0
2026-04-07,10:29:01,63,6095.2,566.0
2026-04-07,10:29:03,63,6095.2,566.0
2026-04-07,10:29:05,63,6095.2,566.0
2026-04-07,10:29:07,63,6095.2,566.0
2026-04-07,10:29:09,63,6095.2,566.0
2026-04-07,10:29:11,63,6095.2,566.0
2026-04-07,10:29:13,63,6095.2,566.0
2026-04-07,10:29:15,63,6095.2,566.0
2026-04-07,10:29:17,63,6095.2,566.0
2026-04-07,10:29:19,63,6095.2,566.0
2026-04-07,10:29:21,63,6095.2,566.0
2026-04-07,10:29:23,64,5993.8,592.93
2026-04-07,10:29:25,64,5993.8,592.93
2026-04-07,10:29:27,64,5993.8,592.93
2026-04-07,10:29:29,64,5993.8,592.93
2026-04-07,10:29:31,64,5993.8,592.93
2026-04-07,10:29:33,63,6095.2,566.0
2026-04-07,10:29:35,64,5993.8,592.93
2026-04-07,10:29:37,64,5993.8,592.93
2026-04-07,10:29:39,64,5993.8,592.93
2026-04-07,10:29:41,64,5993.8,592.93
2026-04-07,10:29:43,64,5993.8,592.93
2026-04-07,10:29:45,64,5993.8,592.93
2026-04-07,10:29:47,64,5993.8,592.93
2026-04-07,10:29:49,64,5993.8,592.93
2026-04-07,10:29:51,64,5993.8,592.93
2026-04-07,10:29:53,64,5993.8,592.93
2026-04-07,10:29:55,64,5993.8,592.93
2026-04-07,10:29:57,64,5993.8,592.93
2026-04-07,10:29:59,64,5993.8,592.93
2026-04-07,10:30:01,64,5993.8,592.93
2026-04-07,10:30:03,64,5993.8,592.93
2026-04-07,10:30:05,64,5993.8,592.93
2026-04-07,10:30:07,63,6095.2,566.0
2026-04-07,10:30:09,64,5993.8,592.93
2026-04-07,10:30:11,64,5993.8,592.93
2026-04-07,10:30:13,65,5895.4,620.73
2026-04-07,10:30:15,65,5895.4,620.73
2026-04-07,10:30:17,64,5993.8,592.93
2026-04-07,10:30:19,64,5993.8,592.93
2026-04-07,10:30:21,64,5993.8,592.93
2026-04-07,10:30:23,64,5993.8,592.93
2026-04-07,10:30:25,64,5993.8,592.93
2026-04-07,10:30:27,64,5993.8,592.93
2026-04-07,10:30:29,64,5993.8,592.93
2026-04-07,10:30:31,64,5993.8,592.93
2026-04-07,10:30:33,64,5993.8,592.93
2026-04-07,10:30:35,64,5993.8,592.93
2026-04-07,10:30:37,64,5993.8,592.93
2026-04-07,10:30:39,64,5993.8,592.93
2026-04-07,10:30:41,64,5993.8,592.93
2026-04-07,10:30:43,64,5993.8,592.93
2026-04-07,10:30:45,64,5993.8,592.93
2026-04-07,10:30:47,64,5993.8,592.93
2026-04-07,10:30:49,64,5993.8,592.93
2026-04-07,10:30:51,64,5993.8,592.93
2026-04-07,10:30:53,64,5993.8,592.93
2026-04-07,10:30:55,64,5993.8,592.93
2026-04-07,10:30:57,64,5993.8,592.93
2026-04-07,10:30:59,64,5993.8,592.93
2026-04-07,10:31:01,64,5993.8,592.93
2026-04-07,10:31:03,64,5993.8,592.93
2026-04-07,10:31:05,64,5993.8,592.93
2026-04-07,10:31:07,64,5993.8,592.93
2026-04-07,10:31:09,64,5993.8,592.93
2026-04-07,10:31:11,64,5993.8,592.93
2026-04-07,10:31:13,64,5993.8,592.93
2026-04-07,10:31:15,64,5993.8,592.93
2026-04-07,10:31:17,64,5993.8,592.93
2026-04-07,10:31:19,64,5993.8,592.93
2026-04-07,10:31:21,64,5993.8,592.93
2026-04-07,10:31:23,64,5993.8,592.93
2026-04-07,10:31:25,64,5993.8,592.93
2026-04-07,10:31:27,64,5993.8,592.93
2026-04-07,10:31:29,64,5993.8,592.93
2026-04-07,10:31:31,63,6095.2,566.0
2026-04-07,10:31:33,64,5993.8,592.93
2026-04-07,10:31:35,64,5993.8,592.93
2026-04-07,10:31:37,63,6095.2,566.0
2026-04-07,10:31:39,64,5993.8,592.93
2026-04-07,10:31:41,64,5993.8,592.93
2026-04-07,10:31:43,64,5993.8,592.93
2026-04-07,10:31:45,64,5993.8,592.93
2026-04-07,10:31:47,64,5993.8,592.93
2026-04-07,10:31:49,64,5993.8,592.93
2026-04-07,10:31:51,65,5895.4,620.73
2026-04-07,10:31:53,64,5993.8,592.93
2026-04-07,10:31:55,64,5993.8,592.93
2026-04-07,10:31:57,64,5993.8,592.93
2026-04-07,10:31:59,64,5993.8,592.93
2026-04-07,10:32:01,64,5993.8,592.93
2026-04-07,10:32:03,64,5993.8,592.93
2026-04-07,10:32:05,64,5993.8,592.93
2026-04-07,10:32:07,64,5993.8,592.93
2026-04-07,10:32:09,64,5993.8,592.93
2026-04-07,10:32:11,64,5993.8,592.93
2026-04-07,10:32:13,64,5993.8,592.93
2026-04-07,10:32:15,64,5993.8,592.93
2026-04-07,10:32:17,64,5993.8,592.93
2026-04-07,10:32:19,64,5993.8,592.93
2026-04-07,10:32:21,64,5993.8,592.93
2026-04-07,10:32:23,64,5993.8,592.93
2026-04-07,10:32:25,64,5993.8,592.93
2026-04-07,10:32:27,64,5993.8,592.93
2026-04-07,10:32:29,64,5993.8,592.93
2026-04-07,10:32:31,64,5993.8,592.93
2026-04-07,10:32:33,64,5993.8,592.93
2026-04-07,10:32:35,64,5993.8,592.93
2026-04-07,10:32:37,64,5993.8,592.93
2026-04-07,10:32:39,64,5993.8,592.93
2026-04-07,10:32:41,64,5993.8,592.93
2026-04-07,10:32:43,64,5993.8,592.93
2026-04-07,10:32:45,64,5993.8,592.93
2026-04-07,10:32:47,63,6095.2,566.0
2026-04-07,10:32:49,63,6095.2,566.0
2026-04-07,10:32:51,63,6095.2,566.0
2026-04-07,10:32:53,64,5993.8,592.93
2026-04-07,10:32:55,64,5993.8,592.93
2026-04-07,10:32:57,64,5993.8,592.93
2026-04-07,10:32:59,63,6095.2,566.0
2026-04-07,10:33:01,64,5993.8,592.93
2026-04-07,10:33:03,64,5993.8,592.93
2026-04-07,10:33:05,63,6095.2,566.0
2026-04-07,10:33:07,64,5993.8,592.93
2026-04-07,10:33:09,64,5993.8,592.93
2026-04-07,10:33:11,63,6095.2,566.0
2026-04-07,10:33:13,64,5993.8,592.93
2026-04-07,10:33:15,64,5993.8,592.93
2026-04-07,10:33:17,64,5993.8,592.93
2026-04-07,10:33:19,64,5993.8,592.93
2026-04-07,10:33:21,64,5993.8,592.93
2026-04-07,10:33:23,64,5993.8,592.93
2026-04-07,10:33:25,64,5993.8,592.93
2026-04-07,10:33:27,64,5993.8,592.93
2026-04-07,10:33:29,63,6095.2,566.0
2026-04-07,10:33:31,63,6095.2,566.0
2026-04-07,10:33:33,63,6095.2,566.0
2026-04-07,10:33:35,63,6095.2,566.0
2026-04-07,10:33:37,63,6095.2,566.0
2026-04-07,10:33:39,64,5993.8,592.93
2026-04-07,10:33:41,63,6095.2,566.0
2026-04-07,10:33:43,63,6095.2,566.0
2026-04-07,10:33:45,63,6095.2,566.0
2026-04-07,10:33:47,63,6095.2,566.0
2026-04-07,10:33:49,64,5993.8,592.93
2026-04-07,10:33:51,64,5993.8,592.93
2026-04-07,10:33:53,64,5993.8,592.93
2026-04-07,10:33:55,64,5993.8,592.93
2026-04-07,10:33:57,65,5895.4,620.73
2026-04-07,10:33:59,65,5895.4,620.73
2026-04-07,10:34:01,64,5993.8,592.93
2026-04-07,10:34:03,64,5993.8,592.93
2026-04-07,10:34:05,64,5993.8,592.93
2026-04-07,10:34:07,64,5993.8,592.93
2026-04-07,10:34:09,64,5993.8,592.93
2026-04-07,10:34:11,64,5993.8,592.93
2026-04-07,10:34:13,64,5993.8,592.93
2026-04-07,10:34:15,64,5993.8,592.93
2026-04-07,10:34:17,64,5993.8,592.93
2026-04-07,10:34:19,64,5993.8,592.93
2026-04-07,10:34:21,64,5993.8,592.93
2026-04-07,10:34:23,64,5993.8,592.93
2026-04-07,10:34:25,63,6095.2,566.0
2026-04-07,10:34:27,64,5993.8,592.93
2026-04-07,10:34:29,63,6095.2,566.0
2026-04-07,10:34:31,64,5993.8,592.93
2026-04-07,10:34:33,63,6095.2,566.0
2026-04-07,10:34:35,63,6095.2,566.0
2026-04-07,10:34:37,63,6095.2,566.0
2026-04-07,10:34:39,64,5993.8,592.93
2026-04-07,10:34:41,63,6095.2,566.0
2026-04-07,10:34:43,63,6095.2,566.0
2026-04-07,10:34:45,63,6095.2,566.0
2026-04-07,10:34:47,63,6095.2,566.0
2026-04-07,10:34:49,63,6095.2,566.0
2026-04-07,10:34:51,63,6095.2,566.0
2026-04-07,10:34:53,63,6095.2,566.0
2026-04-07,10:34:55,64,5993.8,592.93
2026-04-07,10:34:57,64,5993.8,592.93
2026-04-07,10:34:59,63,6095.2,566.0
2026-04-07,10:35:01,63,6095.2,566.0
2026-04-07,10:35:03,63,6095.2,566.0
2026-04-07,10:35:06,63,6095.2,566.0
2026-04-07,10:35:08,63,6095.2,566.0
2026-04-07,10:35:10,63,6095.2,566.0
2026-04-07,10:35:12,63,6095.2,566.0
2026-04-07,10:35:14,63,6095.2,566.0
2026-04-07,10:35:16,63,6095.2,566.0
2026-04-07,10:35:18,63,6095.2,566.0
2026-04-07,10:35:20,64,5993.8,592.93
2026-04-07,10:35:22,64,5993.8,592.93
2026-04-07,10:35:24,64,5993.8,592.93
2026-04-07,10:35:26,64,5993.8,592.93
2026-04-07,10:35:28,64,5993.8,592.93
2026-04-07,10:35:30,64,5993.8,592.93
2026-04-07,10:35:32,64,5993.8,592.93
2026-04-07,10:35:34,64,5993.8,592.93
2026-04-07,10:35:36,64,5993.8,592.93
2026-04-07,10:35:38,64,5993.8,592.93
2026-04-07,10:35:40,64,5993.8,592.93
2026-04-07,10:35:42,64,5993.8,592.93
2026-04-07,10:35:44,64,5993.8,592.93
2026-04-07,10:35:46,64,5993.8,592.93
2026-04-07,10:35:48,64,5993.8,592.93
2026-04-07,10:35:50,64,5993.8,592.93
2026-04-07,10:35:52,64,5993.8,592.93
2026-04-07,10:35:54,64,5993.8,592.93
2026-04-07,10:35:56,64,5993.8,592.93
2026-04-07,10:35:58,64,5993.8,592.93
2026-04-07,10:36:00,64,5993.8,592.93
2026-04-07,10:36:02,63,6095.2,566.0
2026-04-07,10:36:04,63,6095.2,566.0
2026-04-07,10:36:06,64,5993.8,592.93
2026-04-07,10:36:08,63,6095.2,566.0
2026-04-07,10:36:10,63,6095.2,566.0
2026-04-07,10:36:12,63,6095.2,566.0
2026-04-07,10:36:14,63,6095.2,566.0
2026-04-07,10:36:16,63,6095.2,566.0
2026-04-07,10:36:18,64,5993.8,592.93
2026-04-07,10:36:20,63,6095.2,566.0
2026-04-07,10:36:22,63,6095.2,566.0
2026-04-07,10:36:24,64,5993.8,592.93
2026-04-07,10:36:26,63,6095.2,566.0
2026-04-07,10:36:28,63,6095.2,566.0
2026-04-07,10:36:30,64,5993.8,592.93
2026-04-07,10:36:32,64,5993.8,592.93
2026-04-07,10:36:34,64,5993.8,592.93
2026-04-07,10:36:36,64,5993.8,592.93
2026-04-07,10:36:38,63,6095.2,566.0
2026-04-07,10:36:40,63,6095.2,566.0
2026-04-07,10:36:42,63,6095.2,566.0
2026-04-07,10:36:44,64,5993.8,592.93
2026-04-07,10:36:46,63,6095.2,566.0
2026-04-07,10:36:48,64,5993.8,592.93
2026-04-07,10:36:50,64,5993.8,592.93
2026-04-07,10:36:52,63,6095.2,566.0
2026-04-07,10:36:54,64,5993.8,592.93
2026-04-07,10:36:56,64,5993.8,592.93
2026-04-07,10:36:58,64,5993.8,592.93
2026-04-07,10:37:00,64,5993.8,592.93
2026-04-07,10:37:02,63,6095.2,566.0
2026-04-07,10:37:04,64,5993.8,592.93
2026-04-07,10:37:06,63,6095.2,566.0
2026-04-07,10:37:08,63,6095.2,566.0
2026-04-07,10:37:10,63,6095.2,566.0
2026-04-07,10:37:12,63,6095.2,566.0
2026-04-07,10:37:14,63,6095.2,566.0
2026-04-07,10:37:16,63,6095.2,566.0
2026-04-07,10:37:18,63,6095.2,566.0
2026-04-07,10:37:20,63,6095.2,566.0
2026-04-07,10:37:22,63,6095.2,566.0
2026-04-07,10:37:24,63,6095.2,566.0
2026-04-07,10:37:26,63,6095.2,566.0
2026-04-07,10:37:28,63,6095.2,566.0
2026-04-07,10:37:30,63,6095.2,566.0
2026-04-07,10:37:32,63,6095.2,566.0
2026-04-07,10:37:34,63,6095.2,566.0
2026-04-07,10:37:36,63,6095.2,566.0
2026-04-07,10:37:38,63,6095.2,566.0
2026-04-07,10:37:40,63,6095.2,566.0
2026-04-07,10:37:42,63,6095.2,566.0
2026-04-07,10:37:44,63,6095.2,566.0
2026-04-07,10:37:46,63,6095.2,566.0
2026-04-07,10:37:48,63,6095.2,566.0
2026-04-07,10:37:50,63,6095.2,566.0
2026-04-07,10:37:52,64,5993.8,592.93
2026-04-07,10:37:54,64,5993.8,592.93
2026-04-07,10:37:56,64,5993.8,592.93
2026-04-07,10:37:58,64,5993.8,592.93
2026-04-07,10:38:00,64,5993.8,592.93
2026-04-07,10:38:02,63,6095.2,566.0
2026-04-07,10:38:04,63,6095.2,566.0
2026-04-07,10:38:06,63,6095.2,566.0
2026-04-07,10:38:08,63,6095.2,566.0
2026-04-07,10:38:10,64,5993.8,592.93
2026-04-07,10:38:12,64,5993.8,592.93
2026-04-07,10:38:14,63,6095.2,566.0
2026-04-07,10:38:16,63,6095.2,566.0
2026-04-07,10:38:18,64,5993.8,592.93
2026-04-07,10:38:20,64,5993.8,592.93
2026-04-07,10:38:22,63,6095.2,566.0
2026-04-07,10:38:24,63,6095.2,566.0
2026-04-07,10:38:26,63,6095.2,566.0
2026-04-07,10:38:28,63,6095.2,566.0
2026-04-07,10:38:30,63,6095.2,566.0
2026-04-07,10:38:32,64,5993.8,592.93
2026-04-07,10:38:34,64,5993.8,592.93
2026-04-07,10:38:36,63,6095.2,566.0
2026-04-07,10:38:38,63,6095.2,566.0
2026-04-07,10:38:40,63,6095.2,566.0
2026-04-07,10:38:42,64,5993.8,592.93
2026-04-07,10:38:44,63,6095.2,566.0
2026-04-07,10:38:46,64,5993.8,592.93
2026-04-07,10:38:48,64,5993.8,592.93
2026-04-07,10:38:50,63,6095.2,566.0
2026-04-07,10:38:52,63,6095.2,566.0
2026-04-07,10:38:54,63,6095.2,566.0
2026-04-07,10:38:56,64,5993.8,592.93
2026-04-07,10:38:58,64,5993.8,592.93
2026-04-07,10:39:00,63,6095.2,566.0
2026-04-07,10:39:02,63,6095.2,566.0
2026-04-07,10:39:04,63,6095.2,566.0
2026-04-07,10:39:06,63,6095.2,566.0
2026-04-07,10:39:08,64,5993.8,592.93
2026-04-07,10:39:10,63,6095.2,566.0
2026-04-07,10:39:12,63,6095.2,566.0
2026-04-07,10:39:14,63,6095.2,566.0
2026-04-07,10:39:16,63,6095.2,566.0
2026-04-07,10:39:18,63,6095.2,566.0
2026-04-07,10:39:20,63,6095.2,566.0
2026-04-07,10:39:22,63,6095.2,566.0
2026-04-07,10:39:24,63,6095.2,566.0
2026-04-07,10:39:26,63,6095.2,566.0
2026-04-07,10:39:28,63,6095.2,566.0
2026-04-07,10:39:30,63,6095.2,566.0
2026-04-07,10:39:32,63,6095.2,566.0
2026-04-07,10:39:34,63,6095.2,566.0
2026-04-07,10:39:36,63,6095.2,566.0
2026-04-07,10:39:38,63,6095.2,566.0
2026-04-07,10:39:40,63,6095.2,566.0
2026-04-07,10:39:42,63,6095.2,566.0
2026-04-07,10:39:44,63,6095.2,566.0
2026-04-07,10:39:46,63,6095.2,566.0
2026-04-07,10:39:48,63,6095.2,566.0
2026-04-07,10:39:50,63,6095.2,566.0
2026-04-07,10:39:52,63,6095.2,566.0
2026-04-07,10:39:54,63,6095.2,566.0
2026-04-07,10:39:56,63,6095.2,566.0
2026-04-07,10:39:58,63,6095.2,566.0
2026-04-07,10:40:00,63,6095.2,566.0
2026-04-07,10:40:02,63,6095.2,566.0
2026-04-07,10:40:04,63,6095.2,566.0
2026-04-07,10:40:06,63,6095.2,566.0
2026-04-07,10:40:08,63,6095.2,566.0
2026-04-07,10:40:10,63,6095.2,566.0
2026-04-07,10:40:12,63,6095.2,566.0
2026-04-07,10:40:14,63,6095.2,566.0
2026-04-07,10:40:16,63,6095.2,566.0
2026-04-07,10:40:18,63,6095.2,566.0
2026-04-07,10:40:20,63,6095.2,566.0
2026-04-07,10:40:22,63,6095.2,566.0
2026-04-07,10:40:24,63,6095.2,566.0
2026-04-07,10:40:26,63,6095.2,566.0
2026-04-07,10:40:28,63,6095.2,566.0
2026-04-07,10:40:30,63,6095.2,566.0
2026-04-07,10:40:32,63,6095.2,566.0
2026-04-07,10:40:34,63,6095.2,566.0
2026-04-07,10:40:36,63,6095.2,566.0
2026-04-07,10:40:38,63,6095.2,566.0
2026-04-07,10:40:40,63,6095.2,566.0
2026-04-07,10:40:42,63,6095.2,566.0
2026-04-07,10:40:44,63,6095.2,566.0
2026-04-07,10:40:46,63,6095.2,566.0
2026-04-07,10:40:48,64,5993.8,592.93
2026-04-07,10:40:50,64,5993.8,592.93
2026-04-07,10:40:52,65,5895.4,620.73
2026-04-07,10:40:54,65,5895.4,620.73
2026-04-07,10:40:56,63,6095.2,566.0
2026-04-07,10:40:58,68,5617.6,709.48
2026-04-07,10:41:00,69,5530.4,740.89
2026-04-07,10:41:02,69,5530.4,740.89
2026-04-07,10:41:04,68,5617.6,709.48
2026-04-07,10:41:06,71,5363.4,806.56
2026-04-07,10:41:08,71,5363.4,806.56
2026-04-07,10:41:10,72,5283.3,840.86
2026-04-07,10:41:12,71,5363.4,806.56
2026-04-07,10:41:14,73,5205.5,876.14
2026-04-07,10:41:16,72,5283.3,840.86
2026-04-07,10:41:18,71,5363.4,806.56
2026-04-07,10:41:20,70,5445.7,773.25
2026-04-07,10:41:22,69,5530.4,740.89
2026-04-07,10:41:24,69,5530.4,740.89
2026-04-07,10:41:26,68,5617.6,709.48
2026-04-07,10:41:28,68,5617.6,709.48
2026-04-07,10:41:30,68,5617.6,709.48
2026-04-07,10:41:32,67,5707.5,678.99
2026-04-07,10:41:34,66,5800.0,649.41
2026-04-07,10:41:36,66,5800.0,649.41
2026-04-07,10:41:38,66,5800.0,649.41
2026-04-07,10:41:40,65,5895.4,620.73
2026-04-07,10:41:42,65,5895.4,620.73
2026-04-07,10:41:44,65,5895.4,620.73
2026-04-07,10:41:46,65,5895.4,620.73
2026-04-07,10:41:48,65,5895.4,620.73
2026-04-07,10:41:50,64,5993.8,592.93
2026-04-07,10:41:52,64,5993.8,592.93
2026-04-07,10:41:54,64,5993.8,592.93
2026-04-07,10:41:56,64,5993.8,592.93
2026-04-07,10:41:58,64,5993.8,592.93
2026-04-07,10:42:00,64,5993.8,592.93
2026-04-07,10:42:02,63,6095.2,566.0
2026-04-07,10:42:05,63,6095.2,566.0
2026-04-07,10:42:07,63,6095.2,566.0
2026-04-07,10:42:09,63,6095.2,566.0
2026-04-07,10:42:11,63,6095.2,566.0
2026-04-07,10:42:13,63,6095.2,566.0
2026-04-07,10:42:15,63,6095.2,566.0
2026-04-07,10:42:17,63,6095.2,566.0
2026-04-07,10:42:19,63,6095.2,566.0
2026-04-07,10:42:21,63,6095.2,566.0
2026-04-07,10:42:23,63,6095.2,566.0
2026-04-07,10:42:25,63,6095.2,566.0
2026-04-07,10:42:27,63,6095.2,566.0
2026-04-07,10:42:29,62,6200.0,539.91
2026-04-07,10:42:31,63,6095.2,566.0
2026-04-07,10:42:33,62,6200.0,539.91
2026-04-07,10:42:35,62,6200.0,539.91
2026-04-07,10:42:37,62,6200.0,539.91
2026-04-07,10:42:39,62,6200.0,539.91
2026-04-07,10:42:41,62,6200.0,539.91
2026-04-07,10:42:43,62,6200.0,539.91
2026-04-07,10:42:45,62,6200.0,539.91
2026-04-07,10:42:47,62,6200.0,539.91
2026-04-07,10:42:49,62,6200.0,539.91
2026-04-07,10:42:51,62,6200.0,539.91
2026-04-07,10:42:53,62,6200.0,539.91
2026-04-07,10:42:55,62,6200.0,539.91
2026-04-07,10:42:57,62,6200.0,539.91
2026-04-07,10:42:59,62,6200.0,539.91
2026-04-07,10:43:01,63,6095.2,566.0
2026-04-07,10:43:03,62,6200.0,539.91
2026-04-07,10:43:05,62,6200.0,539.91
2026-04-07,10:43:07,62,6200.0,539.91
2026-04-07,10:43:09,62,6200.0,539.91
2026-04-07,10:43:11,63,6095.2,566.0
2026-04-07,10:43:13,63,6095.2,566.0
2026-04-07,10:43:15,63,6095.2,566.0
2026-04-07,10:43:17,63,6095.2,566.0
2026-04-07,10:43:19,63,6095.2,566.0
2026-04-07,10:43:21,64,5993.8,592.93
2026-04-07,10:43:23,64,5993.8,592.93
2026-04-07,10:43:25,64,5993.8,592.93
2026-04-07,10:43:27,65,5895.4,620.73
2026-04-07,10:43:29,65,5895.4,620.73
2026-04-07,10:43:31,64,5993.8,592.93
2026-04-07,10:43:33,65,5895.4,620.73
2026-04-07,10:43:35,65,5895.4,620.73
2026-04-07,10:43:37,64,5993.8,592.93
2026-04-07,10:43:39,65,5895.4,620.73
2026-04-07,10:43:41,65,5895.4,620.73
2026-04-07,10:43:43,65,5895.4,620.73
2026-04-07,10:43:45,65,5895.4,620.73
2026-04-07,10:43:47,65,5895.4,620.73
2026-04-07,10:43:49,64,5993.8,592.93
2026-04-07,10:43:51,64,5993.8,592.93
2026-04-07,10:43:53,64,5993.8,592.93
2026-04-07,10:43:55,64,5993.8,592.93
2026-04-07,10:43:57,64,5993.8,592.93
2026-04-07,10:43:59,63,6095.2,566.0
2026-04-07,10:44:01,63,6095.2,566.0
2026-04-07,10:44:03,63,6095.2,566.0
2026-04-07,10:44:05,63,6095.2,566.0
2026-04-07,10:44:07,63,6095.2,566.0
2026-04-07,10:44:09,63,6095.2,566.0
2026-04-07,10:44:11,63,6095.2,566.0
2026-04-07,10:44:13,63,6095.2,566.0
2026-04-07,10:44:15,63,6095.2,566.0
2026-04-07,10:44:17,63,6095.2,566.0
2026-04-07,10:44:19,63,6095.2,566.0
2026-04-07,10:44:21,63,6095.2,566.0
2026-04-07,10:44:23,63,6095.2,566.0
2026-04-07,10:44:25,63,6095.2,566.0
2026-04-07,10:44:27,63,6095.2,566.0
2026-04-07,10:44:29,62,6200.0,539.91
2026-04-07,10:44:31,62,6200.0,539.91
2026-04-07,10:44:33,63,6095.2,566.0
2026-04-07,10:44:35,62,6200.0,539.91
2026-04-07,10:44:37,62,6200.0,539.91
2026-04-07,10:44:39,62,6200.0,539.91
2026-04-07,10:44:41,62,6200.0,539.91
2026-04-07,10:44:43,62,6200.0,539.91
2026-04-07,10:44:45,62,6200.0,539.91
2026-04-07,10:44:47,62,6200.0,539.91
2026-04-07,10:44:49,62,6200.0,539.91
2026-04-07,10:44:51,62,6200.0,539.91
2026-04-07,10:44:53,63,6095.2,566.0
2026-04-07,10:44:55,62,6200.0,539.91
2026-04-07,10:44:57,62,6200.0,539.91
2026-04-07,10:44:59,62,6200.0,539.91
2026-04-07,10:45:01,62,6200.0,539.91
2026-04-07,10:45:03,62,6200.0,539.91
2026-04-07,10:45:05,62,6200.0,539.91
2026-04-07,10:45:07,63,6095.2,566.0
2026-04-07,10:45:09,62,6200.0,539.91
2026-04-07,10:45:11,63,6095.2,566.0
2026-04-07,10:45:13,62,6200.0,539.91
2026-04-07,10:45:15,62,6200.0,539.91
2026-04-07,10:45:17,62,6200.0,539.91
2026-04-07,10:45:19,62,6200.0,539.91
2026-04-07,10:45:21,62,6200.0,539.91
2026-04-07,10:45:23,62,6200.0,539.91
2026-04-07,10:45:25,62,6200.0,539.91
2026-04-07,10:45:27,62,6200.0,539.91
2026-04-07,10:45:29,62,6200.0,539.91
2026-04-07,10:45:31,62,6200.0,539.91
2026-04-07,10:45:33,62,6200.0,539.91
2026-04-07,10:45:35,62,6200.0,539.91
2026-04-07,10:45:37,62,6200.0,539.91
2026-04-07,10:45:39,62,6200.0,539.91
2026-04-07,10:45:41,62,6200.0,539.91
2026-04-07,10:45:43,62,6200.0,539.91
2026-04-07,10:45:45,62,6200.0,539.91
2026-04-07,10:45:47,62,6200.0,539.91
2026-04-07,10:45:49,62,6200.0,539.91
2026-04-07,10:45:51,62,6200.0,539.91
2026-04-07,10:45:53,62,6200.0,539.91
2026-04-07,10:45:55,62,6200.0,539.91
2026-04-07,10:45:57,62,6200.0,539.91
2026-04-07,10:45:59,62,6200.0,539.91
2026-04-07,10:46:01,62,6200.0,539.91
2026-04-07,10:46:03,62,6200.0,539.91
2026-04-07,10:46:05,62,6200.0,539.91
2026-04-07,10:46:07,62,6200.0,539.91
2026-04-07,10:46:09,62,6200.0,539.91
2026-04-07,10:46:11,62,6200.0,539.91
2026-04-07,10:46:13,62,6200.0,539.91
2026-04-07,10:46:15,62,6200.0,539.91
2026-04-07,10:46:17,62,6200.0,539.91
2026-04-07,10:46:19,62,6200.0,539.91
2026-04-07,10:46:21,62,6200.0,539.91
2026-04-07,10:46:23,62,6200.0,539.91
2026-04-07,10:46:25,62,6200.0,539.91
2026-04-07,10:46:27,62,6200.0,539.91
2026-04-07,10:46:29,62,6200.0,539.91
2026-04-07,10:46:31,62,6200.0,539.91
2026-04-07,10:46:33,62,6200.0,539.91
2026-04-07,10:46:35,62,6200.0,539.91
2026-04-07,10:46:37,62,6200.0,539.91
2026-04-07,10:46:39,62,6200.0,539.91
2026-04-07,10:46:41,62,6200.0,539.91
2026-04-07,10:46:43,61,6308.2,514.65
2026-04-07,10:46:45,62,6200.0,539.91
2026-04-07,10:46:47,62,6200.0,539.91
2026-04-07,10:46:49,62,6200.0,539.91
2026-04-07,10:46:51,62,6200.0,539.91
2026-04-07,10:46:53,62,6200.0,539.91
2026-04-07,10:46:55,61,6308.2,514.65
2026-04-07,10:46:57,62,6200.0,539.91
2026-04-07,10:46:59,62,6200.0,539.91
2026-04-07,10:47:01,62,6200.0,539.91
2026-04-07,10:47:03,62,6200.0,539.91
2026-04-07,10:47:05,62,6200.0,539.91
2026-04-07,10:47:07,62,6200.0,539.91
2026-04-07,10:47:09,62,6200.0,539.91
2026-04-07,10:47:11,62,6200.0,539.91
2026-04-07,10:47:13,62,6200.0,539.91
2026-04-07,10:47:15,62,6200.0,539.91
2026-04-07,10:47:17,62,6200.0,539.91
2026-04-07,10:47:19,62,6200.0,539.91
2026-04-07,10:47:21,62,6200.0,539.91
2026-04-07,10:47:23,62,6200.0,539.91
2026-04-07,10:47:25,62,6200.0,539.91
2026-04-07,10:47:27,61,6308.2,514.65
2026-04-07,10:47:29,62,6200.0,539.91
2026-04-07,10:47:31,62,6200.0,539.91
2026-04-07,10:47:33,62,6200.0,539.91
2026-04-07,10:47:35,62,6200.0,539.91
2026-04-07,10:47:37,62,6200.0,539.91
2026-04-07,10:47:39,62,6200.0,539.91
2026-04-07,10:47:41,62,6200.0,539.91
2026-04-07,10:47:43,62,6200.0,539.91
2026-04-07,10:47:45,62,6200.0,539.91
